date_key,channel_key,impressions,clicks,spend,conversions
20221226,3,4423,51,31.86,1
20221227,3,7169,103,61.24,2
20221228,3,1197,16,9.56,0
20221229,3,1204,15,9.76,0
20221230,3,20153,230,137.27,5
20221231,3,1263,16,8.35,0
20230101,3,13273,164,104.19,3
20230102,3,7607,97,54.4,2
20230103,3,11389,128,82.98,3
20230104,3,4342,54,33.08,1
20230105,3,7771,97,64.22,2
20230106,3,4666,59,33.47,1
20230107,3,10626,134,78.34,3
20230108,3,4989,64,38.35,1
20230109,3,7638,107,58.16,2
20230110,3,9358,116,77.71,2
20230111,3,12889,156,83.77,3
20230112,3,868,10,6.49,0
20230113,3,7261,90,56.88,2
20230114,3,9108,107,64.62,2
20230115,3,18397,249,156.69,4
20230116,3,12675,161,101.02,3
20230117,3,4218,57,33.73,1
20230118,3,4446,62,39.0,1
20230119,3,660,8,4.98,0
20230120,3,11675,146,82.86,3
20230121,3,868,12,7.64,0
20230122,3,7590,98,49.04,2
20230123,3,7669,101,53.47,2
20230124,3,4124,56,36.09,1
20230125,3,594,8,4.61,0
20230126,3,1300,17,9.92,0
20230127,3,9299,129,79.18,2
20230128,3,4251,54,32.44,1
20230129,3,1444,19,10.73,0
20230130,3,4676,59,31.75,1
20230131,3,8410,114,60.06,2
20230201,3,4090,50,32.72,1
20230202,3,12497,144,86.12,3
20230203,3,7091,94,62.98,2
20230204,3,12430,149,88.91,3
20230205,3,1007,12,7.75,0
20230206,3,7348,101,61.76,2
20230207,3,741,10,6.34,0
20230208,3,9536,119,74.0,2
20230209,3,6033,64,38.11,1
20230210,3,13918,183,102.9,5
20230211,3,4906,65,42.8,1
20230212,3,7691,101,71.05,2
20230213,3,4353,57,40.45,1
20230214,3,7149,90,53.08,2
20230215,3,9504,118,69.06,2
20230216,3,4955,59,34.83,1
20230217,3,5163,63,38.33,1
20230218,3,4626,60,37.23,1
20230219,3,5470,71,40.85,1
20230220,3,28721,383,211.26,8
20230221,3,5647,66,41.43,1
20230222,3,1998,23,10.99,0
20230223,3,17865,222,137.04,5
20230224,3,1338,16,9.32,0
20230225,3,7781,100,66.1,2
20230226,3,12003,141,95.5,3
20230227,3,3739,51,34.66,1
20230228,3,10584,128,77.42,3
20230301,3,4722,66,37.67,1
20230302,3,3967,52,30.43,1
20230303,3,14261,170,108.19,3
20230304,3,8681,125,68.29,2
20230305,3,12325,159,110.96,4
20230306,3,4913,63,38.07,1
20230307,3,8463,107,69.52,2
20230308,3,1073,14,7.5,0
20230309,3,9392,123,71.32,2
20230310,3,4815,58,31.17,1
20230311,3,4311,54,36.81,1
20230312,3,12056,154,94.79,3
20230313,3,4492,59,38.53,1
20230314,3,4412,58,36.33,1
20230315,3,13275,170,110.73,4
20230316,3,1467,18,11.02,0
20230317,3,9160,112,69.29,2
20230318,3,8135,96,59.76,2
20230319,3,4950,65,41.91,1
20230320,3,9008,110,71.35,2
20230321,3,719,9,7.41,0
20230322,3,10817,139,99.86,3
20230323,3,4972,63,34.12,1
20230324,3,4897,62,38.26,1
20230325,3,7087,85,51.95,2
20230326,3,18029,232,161.74,5
20230327,3,11831,147,90.27,3
20230328,3,15485,195,127.04,4
20230329,3,7592,103,53.96,2
20230330,3,5443,71,39.84,1
20230331,3,4498,55,41.06,1
20230401,3,4227,53,33.44,1
20230402,3,1005,14,8.04,0
20230403,3,11677,145,93.15,3
20230404,3,8835,112,64.67,2
20230405,3,8131,107,65.99,2
20230406,3,5621,72,40.2,1
20230407,3,8898,110,65.12,2
20230408,3,9265,112,68.5,2
20230409,3,9184,116,79.95,2
20230410,3,7759,102,66.92,2
20230411,3,804,11,7.42,0
20230412,3,22644,262,165.38,4
20230413,3,1353,19,12.98,0
20230414,3,7733,96,56.74,2
20230415,3,7716,103,61.25,2
20230416,3,13079,158,103.63,3
20230417,3,10120,116,71.63,2
20230418,3,16284,190,120.12,4
20230419,3,10991,136,84.88,2
20230420,3,12362,161,113.16,3
20230421,3,4667,59,41.48,1
20230422,3,1931,24,14.71,0
20230423,3,12453,168,92.34,3
20230424,3,10859,137,82.19,3
20230425,3,13488,173,102.23,3
20230426,3,26910,409,277.72,6
20230427,3,11822,149,101.66,3
20230428,3,23073,279,163.12,6
20230429,3,5087,66,39.61,1
20230430,3,5087,67,37.67,1
20230501,3,8962,115,73.99,2
20230502,3,12971,165,104.47,3
20230503,3,4793,66,44.96,1
20230504,3,7902,108,71.32,2
20230505,3,8714,109,73.23,2
20230506,3,10646,129,72.82,2
20230507,3,13853,179,108.4,3
20230508,3,9661,117,80.44,2
20230509,3,10846,144,88.11,2
20230510,3,28035,362,203.11,6
20230511,3,4738,70,47.86,1
20230512,3,1600,22,13.32,0
20230513,3,5342,63,44.01,1
20230514,3,11151,136,86.71,2
20230515,3,4993,56,34.91,1
20230516,3,20607,228,162.41,4
20230517,3,9951,126,72.66,2
20230518,3,10251,120,86.18,2
20230519,3,9586,133,80.77,3
20230520,3,4601,62,40.02,1
20230521,3,13747,170,110.2,3
20230522,3,974,12,7.38,0
20230523,3,8444,116,70.08,2
20230524,3,16731,233,145.35,4
20230525,3,9091,108,63.73,2
20230526,3,13320,157,118.22,3
20230527,3,4297,53,32.67,1
20230528,3,7449,96,67.98,2
20230529,3,5174,63,44.12,1
20230530,3,5969,77,51.05,1
20230531,3,5102,72,45.47,1
20230601,3,1040,12,7.53,0
20230602,3,4992,61,41.28,1
20230603,3,21911,253,164.0,5
20230604,3,21873,261,148.48,5
20230605,3,1542,19,10.56,0
20230606,3,8411,101,73.69,2
20230607,3,5255,68,35.29,1
20230608,3,6638,84,55.25,2
20230609,3,8695,111,70.16,2
20230610,3,812,10,6.55,0
20230611,3,16889,209,123.03,4
20230612,3,20044,246,163.01,5
20230613,3,7533,93,61.22,2
20230614,3,7549,97,77.9,2
20230615,3,11914,133,86.88,2
20230616,3,4551,58,41.81,1
20230617,3,5467,65,37.11,1
20230618,3,13364,164,114.85,3
20230619,3,1228,14,9.1,0
20230620,3,14118,173,114.53,4
20230621,3,7620,97,64.14,2
20230622,3,8628,111,82.52,2
20230623,3,10982,128,84.56,2
20230624,3,22067,283,172.46,6
20230625,3,4702,63,39.1,1
20230626,3,5681,69,48.11,1
20230627,3,5276,66,44.33,1
20230628,3,14483,160,91.94,3
20230629,3,29703,352,238.3,6
20230630,3,1259,16,9.5,0
20230701,3,11103,147,99.09,3
20230702,3,17911,216,131.5,4
20230703,3,4772,70,44.56,1
20230704,3,7852,100,62.0,2
20230705,3,14339,166,122.14,3
20230706,3,4742,64,43.25,1
20230707,3,6300,73,52.32,1
20230708,3,22685,289,237.54,6
20230709,3,8635,102,66.77,2
20230710,3,4604,53,38.85,1
20230711,3,4158,55,33.99,1
20230712,3,5044,62,44.91,1
20230713,3,7945,110,66.98,2
20230714,3,19418,228,148.46,4
20230715,3,29125,331,225.4,6
20230716,3,9238,112,77.61,2
20230717,3,7346,109,64.34,2
20230718,3,4651,61,36.92,1
20230719,3,10237,132,90.42,3
20230720,3,5651,73,46.15,1
20230721,3,1073,13,7.84,0
20230722,3,15661,230,149.51,5
20230723,3,11160,143,93.02,3
20230724,3,5180,66,44.09,1
20230725,3,4311,57,38.71,1
20230726,3,5803,67,45.77,1
20230727,3,5753,68,41.61,1
20230728,3,5458,67,42.3,1
20230729,3,4766,63,44.66,1
20230730,3,9721,112,70.44,2
20230731,3,9191,114,72.5,2
20230801,3,5367,66,38.28,1
20230802,3,13418,152,99.69,3
20230803,3,4141,50,33.56,1
20230804,3,4511,58,32.64,1
20230805,3,18533,211,127.31,4
20230806,3,9304,126,73.82,2
20230807,3,1329,17,11.66,0
20230808,3,1890,24,13.46,0
20230809,3,8598,107,69.85,2
20230810,3,16055,187,130.42,3
20230811,3,22325,267,178.33,5
20230812,3,5116,65,41.06,1
20230813,3,9619,115,77.78,2
20230814,3,14795,186,133.27,3
20230815,3,9596,113,73.7,2
20230816,3,9790,125,68.72,2
20230817,3,20119,258,186.57,5
20230818,3,14466,163,111.04,3
20230819,3,13390,167,110.1,3
20230820,3,34578,392,221.0,8
20230821,3,2431,27,17.18,0
20230822,3,19612,235,145.02,5
20230823,3,8853,130,78.27,2
20230824,3,9766,127,82.96,2
20230825,3,23345,315,199.6,5
20230826,3,8468,109,69.73,2
20230827,3,8676,109,76.61,2
20230828,3,5270,69,46.65,1
20230829,3,16166,193,122.95,3
20230830,3,10894,139,87.95,2
20230831,3,9392,125,79.94,2
20230901,3,19487,252,164.19,4
20230902,3,5539,74,51.34,1
20230903,3,16276,204,124.69,4
20230904,3,9767,134,100.12,2
20230905,3,36111,442,307.62,9
20230906,3,5614,79,42.0,1
20230907,3,4523,58,38.5,1
20230908,3,9829,119,86.09,2
20230909,3,10397,120,82.47,2
20230910,3,16017,189,121.37,3
20230911,3,10435,122,80.47,2
20230912,3,4871,60,40.81,1
20230913,3,10462,120,84.77,2
20230914,3,16072,215,127.73,4
20230915,3,14045,175,111.32,3
20230916,3,11506,143,108.52,3
20230917,3,11440,132,88.35,2
20230918,3,5078,60,45.36,1
20230919,3,19671,213,180.78,4
20230920,3,11812,161,103.09,3
20230921,3,9684,110,66.82,2
20230922,3,17529,200,130.84,4
20230923,3,5573,75,54.4,1
20230924,3,11301,143,105.36,3
20230925,3,4176,52,41.84,1
20230926,3,5549,70,46.97,1
20230927,3,8406,110,76.7,2
20230928,3,9895,123,77.95,2
20230929,3,23087,260,142.55,5
20230930,3,4881,63,41.82,1
20231001,3,14209,180,109.94,3
20231002,3,8454,112,79.16,2
20231003,3,6372,73,41.91,1
20231004,3,18616,220,138.92,4
20231005,3,4668,59,40.27,1
20231006,3,17491,204,140.67,4
20231007,3,22395,240,160.36,4
20231008,3,5045,63,48.78,1
20231009,3,5146,67,51.24,1
20231010,3,5963,73,46.12,1
20231011,3,8316,106,81.32,2
20231012,3,4432,56,43.11,1
20231013,3,37766,466,309.96,8
20231014,3,5148,64,42.96,1
20231015,3,15784,211,141.38,4
20231016,3,6275,73,46.48,1
20231017,3,21689,280,180.74,5
20231018,3,6881,79,59.26,1
20231019,3,10555,124,86.73,2
20231020,3,8990,119,76.5,2
20231021,3,6110,70,43.7,1
20231022,3,18946,230,145.77,4
20231023,3,3806,54,35.94,1
20231024,3,8477,111,80.45,2
20231025,3,10103,119,75.28,2
20231026,3,9749,116,84.53,2
20231027,3,2627,32,21.66,0
20231028,3,8186,109,74.29,2
20231029,3,9148,106,78.07,2
20231030,3,24688,285,206.28,5
20231031,3,11293,145,87.49,3
20231101,3,17716,197,121.99,4
20231102,3,13483,157,104.56,3
20231103,3,1635,20,14.27,0
20231104,3,22004,270,204.33,5
20231105,3,6445,73,50.04,1
20231106,3,20469,257,199.97,6
20231107,3,2676,34,21.76,0
20231108,3,19983,236,153.12,4
20231109,3,23279,316,209.25,6
20231110,3,19221,241,153.42,4
20231111,3,20925,242,180.07,5
20231112,3,22236,301,163.51,5
20231113,3,11428,136,88.76,2
20231114,3,17081,212,157.97,4
20231115,3,22811,272,180.59,6
20231116,3,26287,335,247.89,7
20231117,3,12915,154,124.57,3
20231118,3,13872,166,113.96,3
20231119,3,22627,275,205.35,5
20231120,3,12600,150,123.84,3
20231121,3,9937,130,91.21,2
20231122,3,12045,137,93.13,2
20231123,3,9398,115,84.06,2
20231124,3,18169,224,167.72,4
20231125,3,13723,167,113.63,3
20231126,3,5696,74,48.61,1
20231127,3,9018,101,78.84,2
20231128,3,33673,427,285.33,9
20231129,3,11431,130,97.49,2
20231130,3,30040,357,248.95,7
20231201,3,10797,122,96.59,2
20231202,3,10826,130,82.76,2
20231203,3,19442,230,146.86,4
20231204,3,15691,212,155.21,4
20231205,3,6440,80,50.07,1
20231206,3,6364,80,55.09,1
20231207,3,9691,111,85.95,2
20231208,3,15943,204,121.35,4
20231209,3,15479,209,147.68,4
20231210,3,15669,202,152.46,4
20231211,3,18482,209,142.84,4
20231212,3,6977,83,52.52,1
20231213,3,10153,125,83.67,2
20231214,3,2286,27,17.27,0
20231215,3,16298,232,160.15,5
20231216,3,20290,241,161.72,4
20231217,3,11564,141,92.99,2
20231218,3,7294,86,60.97,1
20231219,3,13476,167,130.03,4
20231220,3,16269,216,152.15,4
20231221,3,14550,179,137.24,3
20231222,3,6138,74,57.59,1
20231223,3,26981,309,202.6,6
20231224,3,15306,201,141.37,4
20231225,3,13794,167,111.33,3
20231226,3,10933,132,80.44,2
20231227,3,20453,217,153.94,4
20231228,3,18574,225,142.52,4
20231229,3,6043,72,51.28,1
20231230,3,11063,121,73.89,2
20231231,3,5175,67,47.13,1
20240101,3,9226,109,66.55,2
20240102,3,25681,351,255.91,7
20240103,3,2109,28,18.91,0
20240104,3,1113,13,8.64,0
20240105,3,4759,63,47.9,1
20240106,3,7968,107,71.99,2
20240107,3,17221,203,141.45,4
20240108,3,19204,220,149.77,4
20240109,3,18210,195,140.27,3
20240110,3,1043,13,9.89,0
20240111,3,5047,58,42.85,1
20240112,3,12654,158,105.58,3
20240113,3,12997,153,117.07,2
20240114,3,13423,156,100.72,3
20240115,3,5776,68,44.11,1
20240116,3,6038,68,46.83,1
20240117,3,12064,142,106.74,3
20240118,3,5753,67,42.2,1
20240119,3,19983,243,181.24,5
20240120,3,5798,71,49.19,1
20240121,3,2016,23,15.37,0
20240122,3,4771,62,47.22,1
20240123,3,5644,68,44.1,1
20240124,3,8941,119,99.23,2
20240125,3,5025,62,42.58,1
20240126,3,12695,155,109.19,3
20240127,3,20247,239,187.79,5
20240128,3,8722,110,77.88,2
20240129,3,5502,67,51.44,1
20240130,3,14068,180,107.19,3
20240131,3,12109,162,108.97,3
20240201,3,13499,157,112.63,3
20240202,3,11823,149,113.33,3
20240203,3,1828,23,17.13,0
20240204,3,13299,166,121.97,3
20240205,3,14707,174,132.05,3
20240206,3,15536,184,133.3,3
20240207,3,1792,21,12.23,0
20240208,3,11020,129,100.96,2
20240209,3,13519,156,102.09,2
20240210,3,10200,123,88.19,2
20240211,3,13629,158,112.29,3
20240212,3,1205,15,10.59,0
20240213,3,6327,77,49.0,1
20240214,3,15753,193,115.34,3
20240215,3,9138,109,70.23,2
20240216,3,16345,199,148.92,4
20240217,3,5693,68,42.2,1
20240218,3,20627,262,171.25,4
20240219,3,11015,130,94.34,2
20240220,3,17509,217,140.04,4
20240221,3,19727,221,148.48,4
20240222,3,9175,116,81.7,2
20240223,3,14172,166,118.95,3
20240224,3,11163,128,82.71,2
20240225,3,18391,208,147.57,4
20240226,3,6930,78,56.32,1
20240227,3,16749,197,124.76,3
20240228,3,12685,168,120.24,3
20240229,3,21469,250,166.08,5
20240301,3,11133,118,83.82,2
20240302,3,17060,211,157.49,4
20240303,3,20768,235,163.12,4
20240304,3,17319,220,166.37,4
20240305,3,6868,81,60.51,1
20240306,3,9331,111,83.72,2
20240307,3,4849,63,45.52,1
20240308,3,2152,27,20.7,0
20240309,3,15601,175,127.01,4
20240310,3,18117,205,126.39,3
20240311,3,14919,162,107.09,3
20240312,3,6300,89,61.73,1
20240313,3,32165,369,258.57,7
20240314,3,26624,345,250.75,7
20240315,3,10685,125,83.04,2
20240316,3,17934,203,168.76,4
20240317,3,5459,66,46.28,1
20240318,3,16893,200,141.08,3
20240319,3,15868,201,134.71,4
20240320,3,13570,172,112.25,3
20240321,3,16139,188,131.71,3
20240322,3,11655,129,91.46,2
20240323,3,14694,165,116.29,3
20240324,3,12643,133,107.6,2
20240325,3,2107,25,17.43,0
20240326,3,1908,23,15.91,0
20240327,3,12878,145,110.0,3
20240328,3,9842,110,76.99,2
20240329,3,10130,122,90.29,2
20240330,3,6893,80,50.99,1
20240331,3,19497,232,148.48,4
20240401,3,14931,176,126.4,3
20240402,3,16926,207,144.55,4
20240403,3,20437,238,158.4,4
20240404,3,18124,212,152.45,4
20240405,3,12828,138,99.45,2
20240406,3,12910,155,104.32,3
20240407,3,1074,13,9.09,0
20240408,3,16707,199,144.22,4
20240409,3,9185,124,81.47,2
20240410,3,14563,177,120.28,3
20240411,3,5117,61,45.29,1
20240412,3,19358,240,170.61,4
20240413,3,23358,319,218.68,5
20240414,3,24810,303,200.83,5
20240415,3,2470,26,17.32,0
20240416,3,28035,346,243.89,7
20240417,3,7101,81,68.14,1
20240418,3,12789,137,102.52,2
20240419,3,6011,80,51.33,1
20240420,3,8069,106,80.19,2
20240421,3,16253,185,124.62,3
20240422,3,10979,125,89.27,2
20240423,3,8986,109,74.15,2
20240424,3,12202,139,116.8,3
20240425,3,20732,247,161.35,4
20240426,3,16339,188,137.73,3
20240427,3,15611,183,124.3,3
20240428,3,9968,110,83.87,2
20240429,3,9512,120,88.31,2
20240430,3,16587,214,169.53,4
20240501,3,10479,125,94.61,2
20240502,3,10356,124,84.02,2
20240503,3,21028,262,237.59,5
20240504,3,13419,161,120.35,3
20240505,3,10972,146,100.12,2
20240506,3,10738,119,86.72,2
20240507,3,6336,80,60.17,1
20240508,3,22254,265,199.41,5
20240509,3,6156,69,51.58,1
20240510,3,2260,31,23.94,0
20240511,3,9618,133,102.44,2
20240512,3,28561,338,227.26,6
20240513,3,14140,174,147.92,3
20240514,3,12107,141,118.96,3
20240515,3,12333,145,111.07,2
20240516,3,6166,69,49.99,1
20240517,3,29578,328,237.05,6
20240518,3,9496,127,89.09,2
20240519,3,6698,80,56.47,1
20240520,3,20489,246,148.84,4
20240521,3,5702,65,52.57,1
20240522,3,6610,80,63.33,1
20240523,3,31465,344,217.09,6
20240524,3,21540,246,190.92,4
20240525,3,21023,234,169.09,4
20240526,3,20968,271,192.49,4
20240527,3,32410,351,263.38,6
20240528,3,7451,83,52.36,1
20240529,3,14755,156,112.39,3
20240530,3,22415,254,185.12,6
20240531,3,29243,340,247.41,6
20240601,3,7181,91,58.94,1
20240602,3,23154,273,204.43,5
20240603,3,9094,106,83.43,2
20240604,3,12333,150,112.11,3
20240605,3,6363,74,52.59,1
20240606,3,5797,80,72.23,1
20240607,3,14057,162,108.95,3
20240608,3,17894,219,168.53,4
20240609,3,9168,115,84.91,2
20240610,3,14957,172,146.46,3
20240611,3,9541,115,85.78,2
20240612,3,9932,115,87.74,2
20240613,3,15419,187,141.68,3
20240614,3,6833,82,54.86,1
20240615,3,17840,211,143.13,4
20240616,3,11324,126,89.81,2
20240617,3,12374,165,129.38,3
20240618,3,9393,116,85.56,2
20240619,3,15595,169,120.96,3
20240620,3,13595,158,128.19,3
20240621,3,31992,347,215.51,6
20240622,3,18199,227,148.66,4
20240623,3,35635,424,253.08,6
20240624,3,9484,113,90.56,2
20240625,3,10156,115,83.48,2
20240626,3,5734,67,52.41,1
20240627,3,14579,182,131.78,3
20240628,3,19630,249,197.26,5
20240629,3,14053,176,127.06,3
20240630,3,33290,361,271.88,6
20240701,3,13086,154,114.56,3
20240702,3,11257,136,101.64,2
20240703,3,13264,151,125.99,2
20240704,3,15043,162,103.74,3
20240705,3,18346,202,146.6,3
20240706,3,7608,99,73.51,1
20240707,3,24841,275,202.06,5
20240708,3,11490,137,97.2,2
20240709,3,9510,112,78.28,2
20240710,3,6368,75,61.96,1
20240711,3,14839,173,126.29,3
20240712,3,17417,217,193.39,4
20240713,3,24944,297,227.11,6
20240714,3,7604,87,62.01,1
20240715,3,27865,332,254.4,6
20240716,3,17091,188,138.7,3
20240717,3,9085,111,90.48,2
20240718,3,6756,77,51.2,1
20240719,3,11106,127,80.45,2
20240720,3,28266,346,261.53,6
20240721,3,9153,106,83.35,2
20240722,3,13512,157,118.34,2
20240723,3,13437,171,132.88,3
20240724,3,18320,205,156.88,4
20240725,3,14892,182,119.16,3
20240726,3,15054,189,142.27,4
20240727,3,5032,64,52.29,1
20240728,3,19540,264,197.29,5
20240729,3,7627,87,57.86,1
20240730,3,21152,238,170.45,4
20240731,3,5543,69,53.24,1
20240801,3,18744,235,199.81,4
20240802,3,21329,241,151.67,4
20240803,3,30501,372,282.04,6
20240804,3,10037,140,96.05,2
20240805,3,13173,157,120.81,2
20240806,3,24688,309,238.96,5
20240807,3,12755,166,120.0,2
20240808,3,12284,169,131.44,3
20240809,3,20395,245,198.55,5
20240810,3,22023,281,204.81,5
20240811,3,15771,178,118.4,3
20240812,3,14009,166,137.56,3
20240813,3,32038,369,291.26,7
20240814,3,17040,180,139.51,3
20240815,3,7075,76,53.2,1
20240816,3,11125,135,108.02,2
20240817,3,19346,235,204.9,4
20240818,3,56818,631,462.37,12
20240819,3,9863,128,95.32,2
20240820,3,4251,47,31.65,0
20240821,3,13582,163,113.96,3
20240822,3,6768,78,53.08,1
20240823,3,15139,180,135.22,3
20240824,3,47568,593,427.92,10
20240825,3,25001,309,236.46,5
20240826,3,7061,87,59.83,1
20240827,3,16196,198,145.23,3
20240828,3,12343,135,93.06,2
20240829,3,11159,141,106.0,2
20240830,3,32597,361,235.64,5
20240831,3,26693,313,235.84,6
20240901,3,16706,193,140.32,3
20240902,3,14111,170,128.54,3
20240903,3,28453,326,212.61,6
20240904,3,19517,228,178.7,4
20240905,3,14467,188,136.55,3
20240906,3,14208,155,117.15,2
20240907,3,27063,319,204.88,6
20240908,3,11610,128,86.27,2
20240909,3,27867,342,247.12,5
20240910,3,10992,124,103.52,2
20240911,3,18036,213,165.47,4
20240912,3,18105,197,148.49,4
20240913,3,11471,146,101.11,3
20240914,3,11497,136,92.84,2
20240915,3,23666,281,214.81,5
20240916,3,8970,111,88.0,2
20240917,3,13643,149,113.51,2
20240918,3,18159,206,176.65,3
20240919,3,15391,183,129.6,3
20240920,3,19647,208,157.57,4
20240921,3,14361,153,100.1,2
20240922,3,16341,183,139.44,3
20240923,3,24762,272,228.93,5
20240924,3,2344,27,18.75,0
20240925,3,16730,203,162.4,3
20240926,3,18213,224,188.68,4
20240927,3,26938,353,250.03,6
20240928,3,17293,203,158.04,4
20240929,3,9863,117,99.89,2
20240930,3,15426,181,138.52,3
20241001,3,12774,153,122.25,3
20241002,3,22772,274,178.17,5
20241003,3,27307,339,267.22,5
20241004,3,14908,185,144.94,3
20241005,3,32605,395,266.53,8
20241006,3,14936,192,133.65,3
20241007,3,20070,236,186.16,4
20241008,3,7424,84,61.26,1
20241009,3,11904,136,111.92,2
20241010,3,12950,151,116.58,2
20241011,3,7367,81,61.15,1
20241012,3,21755,246,182.29,4
20241013,3,10589,116,89.12,2
20241014,3,19544,234,188.05,4
20241015,3,11604,139,109.53,2
20241016,3,9010,95,68.97,1
20241017,3,43825,494,411.1,8
20241018,3,19116,250,198.76,4
20241019,3,30481,371,288.81,7
20241020,3,21259,256,194.8,4
20241021,3,2842,32,24.99,0
20241022,3,16780,200,130.58,4
20241023,3,17431,204,157.23,3
20241024,3,1881,21,18.22,0
20241025,3,30787,350,269.32,6
20241026,3,27587,314,238.96,5
20241027,3,30916,331,238.7,5
20241028,3,17851,193,151.66,3
20241029,3,22310,258,191.87,4
20241030,3,11689,130,109.1,2
20241031,3,18797,216,152.33,4
20241101,3,29085,309,225.65,5
20241102,3,44487,546,393.99,11
20241103,3,16075,213,186.92,3
20241104,3,28061,349,260.45,5
20241105,3,23736,297,215.37,5
20241106,3,19443,236,151.17,4
20241107,3,14988,178,125.37,3
20241108,3,23834,280,221.9,5
20241109,3,25403,281,222.4,5
20241110,3,40648,495,356.31,9
20241111,3,18215,221,159.92,4
20241112,3,13468,153,134.82,2
20241113,3,24392,294,277.05,5
20241114,3,18748,210,174.82,4
20241115,3,12720,143,123.08,2
20241116,3,26493,324,283.39,6
20241117,3,26549,318,289.03,6
20241118,3,19375,223,165.78,3
20241119,3,28701,328,232.7,5
20241120,3,28667,338,297.62,5
20241121,3,32921,344,242.41,6
20241122,3,25122,280,196.37,4
20241123,3,27197,294,206.76,5
20241124,3,51246,598,450.48,10
20241125,3,30130,375,243.78,5
20241126,3,8169,98,66.52,1
20241127,3,44145,499,361.98,7
20241128,3,18889,211,145.95,3
20241129,3,41752,465,385.87,7
20241130,3,23751,312,238.03,5
20241201,3,16073,188,149.96,3
20241202,3,3563,42,33.44,0
20241203,3,23391,240,180.45,3
20241204,3,15303,166,136.89,2
20241205,3,25319,294,233.17,4
20241206,3,9736,110,82.34,1
20241207,3,22757,267,178.58,4
20241208,3,12455,146,116.2,2
20241209,3,29512,356,246.39,5
20241210,3,22596,235,185.57,4
20241211,3,19382,211,162.72,3
20241212,3,15049,174,119.31,2
20241213,3,41121,460,359.85,8
20241214,3,26109,298,232.01,5
20241215,3,31788,372,289.99,6
20241216,3,24648,274,212.95,4
20241217,3,26876,316,229.91,5
20241218,3,31648,380,305.59,6
20241219,3,16545,193,140.23,3
20241220,3,22916,278,196.01,5
20241221,3,18928,193,156.41,3
20241222,3,27645,310,256.89,5
20241223,3,15181,186,149.83,3
20241224,3,2993,33,25.07,0
20241225,3,36493,399,262.38,8
20241226,3,34373,396,343.07,6
20241227,3,21821,253,166.49,3
20241228,3,45647,513,413.78,10
20241229,3,11651,151,137.29,2
20241230,3,16945,200,155.64,3
20241231,3,12650,139,109.85,2
20250101,3,23499,250,198.31,5
20250102,3,6144,73,57.17,1
20250103,3,19876,218,202.35,4
20250104,3,17511,231,166.23,4
20250105,3,16059,191,136.27,3
20250106,3,15935,191,143.7,3
20250107,3,17683,208,184.22,4
20250108,3,16138,200,147.03,3
20250109,3,17042,171,136.44,3
20250110,3,3155,34,28.2,0
20250111,3,16067,198,162.73,3
20250112,3,28805,365,305.53,6
20250113,3,16091,173,149.52,3
20250114,3,3372,35,27.68,0
20250115,3,25230,295,219.59,5
20250116,3,21652,258,202.08,4
20250117,3,14133,165,124.13,3
20250118,3,2342,27,25.8,0
20250119,3,17484,181,134.46,3
20250120,3,3095,35,27.93,0
20250121,3,9991,114,78.15,2
20250122,3,13048,146,114.02,3
20250123,3,27851,287,217.58,5
20250124,3,12945,155,126.83,2
20250125,3,30554,372,305.49,6
20250126,3,28587,315,273.41,5
20250127,3,1925,22,19.27,0
20250128,3,15159,170,130.95,2
20250129,3,20054,225,161.99,4
20250130,3,18239,217,157.94,3
20250131,3,11416,136,107.98,2
20250201,3,9581,118,92.75,2
20250202,3,7399,91,72.11,1
20250203,3,11640,133,99.29,2
20250204,3,10593,145,126.88,2
20250205,3,1737,22,14.99,0
20250206,3,14064,156,116.03,2
20250207,3,26493,308,219.63,5
20250208,3,37011,379,290.19,7
20250209,3,34882,403,346.86,7
20250210,3,17018,217,164.93,3
20250211,3,12550,171,133.96,3
20250212,3,66925,766,629.95,12
20250213,3,24911,293,222.63,5
20250214,3,15980,191,153.64,3
20250215,3,14486,188,149.71,3
20250216,3,14821,161,114.75,3
20250217,3,13914,188,141.34,3
20250218,3,17341,196,157.18,3
20250219,3,3632,39,33.86,0
20250220,3,36105,408,352.99,7
20250221,3,23248,255,235.86,4
20250222,3,25580,302,245.25,5
20250223,3,14197,148,112.26,2
20250224,3,25242,293,228.11,5
20250225,3,21961,263,203.76,4
20250226,3,9223,116,88.23,1
20250227,3,18191,218,176.23,4
20250228,3,20356,255,206.59,4
20250301,3,13615,151,107.72,2
20250302,3,22845,269,229.5,4
20250303,3,11334,114,77.02,1
20250304,3,17691,202,155.2,3
