order_line_key,order_id,date_key,customer_key,product_key,channel_key,quantity,unit_price,discount_pct,net_revenue,unit_cost,total_cost,gross_profit
90730,60342,20221019,6426,44,5,1,95.0,0.0,95.0,27.97,27.97,67.03
90731,60343,20230510,6426,19,5,1,46.0,0.0,46.0,16.09,16.09,29.91
90732,60344,20241222,6426,43,5,1,95.0,0.2462,71.61,29.07,29.07,42.54
90733,60345,20230626,6427,15,5,1,32.0,0.0,32.0,12.11,12.11,19.89
90734,60345,20230626,6427,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
90735,60345,20230626,6427,16,5,1,32.0,0.0,32.0,11.9,11.9,20.1
90736,60346,20240310,6427,19,1,1,46.0,0.0,46.0,16.09,16.09,29.91
90737,60346,20240310,6427,13,1,1,32.0,0.0,32.0,12.3,12.3,19.7
90738,60346,20240310,6427,5,1,1,28.0,0.0,28.0,9.46,9.46,18.54
90739,60347,20240503,6427,18,5,1,32.0,0.0,32.0,11.74,11.74,20.26
90740,60347,20240503,6427,29,5,3,58.0,0.0,174.0,20.28,60.84,113.16
90741,60348,20240927,6427,43,5,1,95.0,0.0,95.0,29.07,29.07,65.93
90742,60349,20241003,6427,57,5,1,36.0,0.0,36.0,12.92,12.92,23.08
90743,60350,20250111,6427,1,1,1,28.0,0.0,28.0,10.03,10.03,17.97
90744,60350,20250111,6427,10,1,1,42.0,0.0,42.0,13.38,13.38,28.62
90745,60351,20230124,6428,25,5,1,58.0,0.0,58.0,21.36,21.36,36.64
90746,60352,20230221,6428,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
90747,60352,20230221,6428,7,5,1,42.0,0.0,42.0,13.77,13.77,28.23
90748,60352,20230221,6428,5,5,1,28.0,0.0,28.0,9.46,9.46,18.54
90749,60353,20231002,6428,22,5,1,46.0,0.0,46.0,15.44,15.44,30.56
90750,60353,20231002,6428,4,5,2,28.0,0.0,56.0,9.97,19.94,36.06
90751,60354,20240114,6428,28,1,1,58.0,0.0,58.0,20.09,20.09,37.91
90752,60355,20250209,6428,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
90753,60355,20250209,6428,3,5,2,28.0,0.0,56.0,10.1,20.2,35.8
90754,60356,20250616,6428,37,5,2,68.0,0.0,136.0,22.37,44.74,91.26
90755,60357,20250915,6428,49,5,1,26.0,0.0,26.0,10.54,10.54,15.46
90756,60358,20230527,6429,3,5,1,28.0,0.1616,23.47,10.1,10.1,13.37
90757,60358,20230527,6429,1,5,1,28.0,0.1616,23.47,10.03,10.03,13.44
90758,60358,20230527,6429,25,5,2,58.0,0.1616,97.25,21.36,42.72,54.53
90759,60359,20231013,6429,45,5,1,95.0,0.0,95.0,29.45,29.45,65.55
90760,60360,20240725,6429,1,1,1,28.0,0.0,28.0,10.03,10.03,17.97
90761,60360,20240725,6429,1,1,3,28.0,0.0,84.0,10.03,30.09,53.91
90762,60360,20240725,6429,18,1,1,32.0,0.0,32.0,11.74,11.74,20.26
90763,60361,20240819,6429,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
90764,60362,20241031,6429,8,1,1,42.0,0.0,42.0,13.8,13.8,28.2
90765,60363,20230305,6430,12,4,1,42.0,0.0,42.0,13.98,13.98,28.02
90766,60363,20230305,6430,3,4,2,28.0,0.0,56.0,10.1,20.2,35.8
90767,60364,20240311,6430,41,3,2,68.0,0.0,136.0,22.99,45.98,90.02
90768,60365,20240507,6430,17,2,1,32.0,0.2487,24.04,12.21,12.21,11.83
90769,60366,20250605,6430,9,1,1,42.0,0.0,42.0,12.97,12.97,29.03
90770,60367,20250703,6430,29,5,1,58.0,0.0,58.0,20.28,20.28,37.72
90771,60367,20250703,6430,49,5,3,26.0,0.0,78.0,10.54,31.62,46.38
90772,60368,20251217,6430,10,5,2,42.0,0.1099,74.77,13.38,26.76,48.01
90773,60368,20251217,6430,26,5,1,58.0,0.1099,51.63,20.35,20.35,31.28
90774,60369,20230203,6431,33,5,1,78.0,0.0,78.0,24.55,24.55,53.45
90775,60369,20230203,6431,50,5,1,26.0,0.0,26.0,10.12,10.12,15.88
90776,60370,20230504,6431,10,5,1,42.0,0.0,42.0,13.38,13.38,28.62
90777,60370,20230504,6431,28,5,1,58.0,0.0,58.0,20.09,20.09,37.91
90778,60371,20230916,6431,27,5,1,58.0,0.0,58.0,20.82,20.82,37.18
90779,60372,20240129,6431,30,5,2,58.0,0.0,116.0,21.2,42.4,73.6
90780,60373,20240209,6431,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
90781,60374,20221120,6432,29,5,1,58.0,0.0,58.0,20.28,20.28,37.72
90782,60375,20230129,6432,28,5,1,58.0,0.0,58.0,20.09,20.09,37.91
90783,60376,20240211,6432,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
90784,60376,20240211,6432,50,5,1,26.0,0.0,26.0,10.12,10.12,15.88
90785,60377,20250118,6432,35,5,1,78.0,0.0,78.0,24.89,24.89,53.11
90786,60377,20250118,6432,19,5,1,46.0,0.0,46.0,16.09,16.09,29.91
90787,60378,20250511,6432,14,5,1,32.0,0.1429,27.43,12.47,12.47,14.96
90788,60379,20250617,6432,1,5,1,28.0,0.2452,21.13,10.03,10.03,11.1
90789,60380,20230924,6433,4,5,1,28.0,0.1249,24.5,9.97,9.97,14.53
90790,60381,20250914,6433,2,1,1,28.0,0.0,28.0,9.75,9.75,18.25
90791,60382,20221214,6434,26,5,2,58.0,0.0,116.0,20.35,40.7,75.3
90792,60383,20240507,6434,1,5,1,28.0,0.2222,21.78,10.03,10.03,11.75
90793,60383,20240507,6434,13,5,2,32.0,0.2222,49.78,12.3,24.6,25.18
90794,60384,20250815,6434,5,5,2,28.0,0.0,56.0,9.46,18.92,37.08
90795,60385,20251003,6434,30,5,1,58.0,0.0,58.0,21.2,21.2,36.8
90796,60386,20221119,6435,17,1,1,32.0,0.2702,23.35,12.21,12.21,11.14
90797,60387,20230301,6435,38,2,2,68.0,0.0,136.0,23.07,46.14,89.86
90798,60387,20230301,6435,1,2,1,28.0,0.0,28.0,10.03,10.03,17.97
90799,60388,20230605,6435,11,5,1,42.0,0.0,42.0,13.28,13.28,28.72
90800,60389,20231210,6435,19,1,1,46.0,0.0,46.0,16.09,16.09,29.91
90801,60390,20240323,6435,37,5,3,68.0,0.0,204.0,22.37,67.11,136.89
90802,60391,20240619,6435,52,5,1,26.0,0.2087,20.57,10.02,10.02,10.55
90803,60392,20241117,6435,34,5,1,78.0,0.0,78.0,24.66,24.66,53.34
90804,60393,20251223,6435,10,5,1,42.0,0.2303,32.33,13.38,13.38,18.95
90805,60393,20251223,6435,9,5,1,42.0,0.2303,32.33,12.97,12.97,19.36
90806,60394,20250109,6436,6,5,1,28.0,0.0,28.0,10.2,10.2,17.8
90807,60395,20251227,6436,42,4,1,68.0,0.2037,54.15,23.8,23.8,30.35
90808,60395,20251227,6436,33,4,1,78.0,0.2037,62.11,24.55,24.55,37.56
90809,60396,20221204,6437,39,5,1,68.0,0.0,68.0,22.56,22.56,45.44
90810,60396,20221204,6437,58,5,1,36.0,0.0,36.0,13.03,13.03,22.97
90811,60397,20230404,6437,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
90812,60397,20230404,6437,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
90813,60398,20240309,6437,28,1,1,58.0,0.0,58.0,20.09,20.09,37.91
90814,60399,20250113,6437,4,2,1,28.0,0.0,28.0,9.97,9.97,18.03
90815,60399,20250113,6437,50,2,1,26.0,0.0,26.0,10.12,10.12,15.88
90816,60400,20251104,6437,39,1,1,68.0,0.2853,48.6,22.56,22.56,26.04
90817,60401,20251211,6437,7,5,1,42.0,0.0,42.0,13.77,13.77,28.23
90818,60402,20250402,6438,58,5,2,36.0,0.0,72.0,13.03,26.06,45.94
90819,60403,20250704,6438,11,5,1,42.0,0.2286,32.4,13.28,13.28,19.12
90820,60404,20221018,6439,14,5,1,32.0,0.171,26.53,12.47,12.47,14.06
90821,60405,20230123,6439,6,5,1,28.0,0.0,28.0,10.2,10.2,17.8
90822,60406,20230608,6439,23,1,1,46.0,0.0,46.0,16.29,16.29,29.71
90823,60407,20231224,6439,17,5,1,32.0,0.0,32.0,12.21,12.21,19.79
90824,60407,20231224,6439,25,5,1,58.0,0.0,58.0,21.36,21.36,36.64
90825,60407,20231224,6439,8,5,1,42.0,0.0,42.0,13.8,13.8,28.2
90826,60408,20250617,6439,49,5,1,26.0,0.0,26.0,10.54,10.54,15.46
90827,60409,20250428,6440,43,5,2,95.0,0.0,190.0,29.07,58.14,131.86
90828,60409,20250428,6440,22,5,1,46.0,0.0,46.0,15.44,15.44,30.56
90829,60410,20221104,6441,28,5,1,58.0,0.0,58.0,20.09,20.09,37.91
90830,60410,20221104,6441,10,5,1,42.0,0.0,42.0,13.38,13.38,28.62
90831,60411,20221231,6441,8,3,1,42.0,0.0,42.0,13.8,13.8,28.2
90832,60412,20241016,6441,13,1,1,32.0,0.0,32.0,12.3,12.3,19.7
90833,60412,20241016,6441,59,1,1,36.0,0.0,36.0,12.57,12.57,23.43
90834,60412,20241016,6441,16,1,1,32.0,0.0,32.0,11.9,11.9,20.1
90835,60413,20250225,6441,3,3,1,28.0,0.0,28.0,10.1,10.1,17.9
90836,60413,20250225,6441,40,3,1,68.0,0.0,68.0,23.47,23.47,44.53
90837,60414,20230325,6442,52,3,3,26.0,0.0,78.0,10.02,30.06,47.94
90838,60415,20230930,6442,42,1,1,68.0,0.0,68.0,23.8,23.8,44.2
90839,60416,20221214,6443,39,5,1,68.0,0.0,68.0,22.56,22.56,45.44
90840,60416,20221214,6443,42,5,2,68.0,0.0,136.0,23.8,47.6,88.4
90841,60417,20230310,6443,16,1,1,32.0,0.0,32.0,11.9,11.9,20.1
90842,60417,20230310,6443,1,1,1,28.0,0.0,28.0,10.03,10.03,17.97
90843,60418,20240220,6443,32,5,1,78.0,0.0,78.0,26.05,26.05,51.95
90844,60419,20240618,6443,12,5,1,42.0,0.0,42.0,13.98,13.98,28.02
90845,60420,20230829,6444,49,5,1,26.0,0.0,26.0,10.54,10.54,15.46
90846,60420,20230829,6444,19,5,1,46.0,0.0,46.0,16.09,16.09,29.91
90847,60421,20250316,6444,28,5,1,58.0,0.0,58.0,20.09,20.09,37.91
90848,60422,20250621,6444,2,5,1,28.0,0.0,28.0,9.75,9.75,18.25
90849,60422,20250621,6444,19,5,1,46.0,0.0,46.0,16.09,16.09,29.91
90850,60423,20251128,6444,30,5,1,58.0,0.3677,36.67,21.2,21.2,15.47
90851,60424,20230401,6445,17,3,1,32.0,0.0,32.0,12.21,12.21,19.79
90852,60425,20240515,6445,46,5,1,95.0,0.0,95.0,29.37,29.37,65.63
90853,60426,20240929,6445,34,3,1,78.0,0.0,78.0,24.66,24.66,53.34
90854,60427,20250119,6445,7,4,1,42.0,0.0,42.0,13.77,13.77,28.23
90855,60427,20250119,6445,45,4,1,95.0,0.0,95.0,29.45,29.45,65.55
90856,60428,20250411,6445,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
90857,60428,20250411,6445,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
90858,60429,20221201,6446,29,1,3,58.0,0.0,174.0,20.28,60.84,113.16
90859,60429,20221201,6446,3,1,1,28.0,0.0,28.0,10.1,10.1,17.9
90860,60430,20231123,6446,25,5,1,58.0,0.0,58.0,21.36,21.36,36.64
90861,60431,20250702,6446,5,2,1,28.0,0.0,28.0,9.46,9.46,18.54
90862,60432,20231028,6447,25,5,2,58.0,0.0,116.0,21.36,42.72,73.28
90863,60432,20231028,6447,29,5,1,58.0,0.0,58.0,20.28,20.28,37.72
90864,60432,20231028,6447,51,5,1,26.0,0.0,26.0,10.17,10.17,15.83
90865,60433,20240912,6447,25,3,1,58.0,0.0,58.0,21.36,21.36,36.64
90866,60434,20250404,6447,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
90867,60434,20250404,6447,2,5,3,28.0,0.0,84.0,9.75,29.25,54.75
90868,60435,20221226,6448,1,1,2,28.0,0.2062,44.46,10.03,20.06,24.4
90869,60435,20221226,6448,28,1,1,58.0,0.2062,46.04,20.09,20.09,25.95
90870,60436,20240325,6448,21,2,1,46.0,0.0,46.0,16.0,16.0,30.0
90871,60436,20240325,6448,30,2,1,58.0,0.0,58.0,21.2,21.2,36.8
90872,60437,20250402,6448,17,5,1,32.0,0.0,32.0,12.21,12.21,19.79
90873,60438,20251022,6448,41,1,1,68.0,0.0,68.0,22.99,22.99,45.01
90874,60439,20230423,6449,37,1,1,68.0,0.0,68.0,22.37,22.37,45.63
90875,60439,20230423,6449,2,1,1,28.0,0.0,28.0,9.75,9.75,18.25
90876,60439,20230423,6449,9,1,1,42.0,0.0,42.0,12.97,12.97,29.03
90877,60440,20230703,6449,8,5,1,42.0,0.0,42.0,13.8,13.8,28.2
90878,60440,20230703,6449,54,5,1,26.0,0.0,26.0,10.53,10.53,15.47
90879,60441,20240606,6449,6,5,2,28.0,0.0,56.0,10.2,20.4,35.6
90880,60441,20240606,6449,14,5,1,32.0,0.0,32.0,12.47,12.47,19.53
90881,60442,20250526,6449,27,5,1,58.0,0.0,58.0,20.82,20.82,37.18
90882,60443,20240424,6450,26,5,1,58.0,0.0,58.0,20.35,20.35,37.65
90883,60444,20221117,6451,38,1,2,68.0,0.0,136.0,23.07,46.14,89.86
90884,60444,20221117,6451,39,1,1,68.0,0.0,68.0,22.56,22.56,45.44
90885,60444,20221117,6451,1,1,1,28.0,0.0,28.0,10.03,10.03,17.97
90886,60445,20230227,6451,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
90887,60445,20230227,6451,18,5,1,32.0,0.0,32.0,11.74,11.74,20.26
90888,60446,20230510,6451,17,1,1,32.0,0.0,32.0,12.21,12.21,19.79
90889,60447,20240319,6451,15,5,1,32.0,0.1482,27.26,12.11,12.11,15.15
90890,60447,20240319,6451,49,5,1,26.0,0.1482,22.15,10.54,10.54,11.61
90891,60448,20240723,6451,1,5,2,28.0,0.1136,49.64,10.03,20.06,29.58
90892,60449,20250127,6451,21,1,1,46.0,0.0,46.0,16.0,16.0,30.0
90893,60450,20250801,6451,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
90894,60450,20250801,6451,22,5,1,46.0,0.0,46.0,15.44,15.44,30.56
90895,60451,20251012,6451,3,5,2,28.0,0.0,56.0,10.1,20.2,35.8
90896,60451,20251012,6451,15,5,1,32.0,0.0,32.0,12.11,12.11,19.89
90897,60452,20230402,6452,5,3,2,28.0,0.0,56.0,9.46,18.92,37.08
90898,60453,20230516,6452,26,5,1,58.0,0.0,58.0,20.35,20.35,37.65
90899,60453,20230516,6452,33,5,1,78.0,0.0,78.0,24.55,24.55,53.45
90900,60454,20230825,6452,41,5,1,68.0,0.0,68.0,22.99,22.99,45.01
90901,60455,20250616,6452,27,5,1,58.0,0.246,43.73,20.82,20.82,22.91
90902,60456,20251116,6452,7,4,1,42.0,0.0,42.0,13.77,13.77,28.23
90903,60457,20221204,6453,48,5,1,95.0,0.0,95.0,27.9,27.9,67.1
90904,60457,20221204,6453,17,5,2,32.0,0.0,64.0,12.21,24.42,39.58
90905,60458,20241003,6453,32,5,1,78.0,0.0,78.0,26.05,26.05,51.95
90906,60459,20250123,6453,3,1,1,28.0,0.0,28.0,10.1,10.1,17.9
90907,60459,20250123,6453,17,1,1,32.0,0.0,32.0,12.21,12.21,19.79
90908,60460,20230827,6454,15,5,1,32.0,0.0,32.0,12.11,12.11,19.89
90909,60460,20230827,6454,51,5,1,26.0,0.0,26.0,10.17,10.17,15.83
90910,60461,20240315,6454,14,2,1,32.0,0.0,32.0,12.47,12.47,19.53
90911,60462,20240813,6454,25,5,1,58.0,0.0,58.0,21.36,21.36,36.64
90912,60462,20240813,6454,55,5,1,36.0,0.0,36.0,13.18,13.18,22.82
90913,60462,20240813,6454,52,5,1,26.0,0.0,26.0,10.02,10.02,15.98
90914,60463,20250826,6454,7,5,1,42.0,0.1866,34.16,13.77,13.77,20.39
90915,60464,20230829,6455,9,5,2,42.0,0.0,84.0,12.97,25.94,58.06
90916,60465,20240320,6455,1,2,1,28.0,0.1448,23.95,10.03,10.03,13.92
90917,60465,20240320,6455,15,2,1,32.0,0.1448,27.37,12.11,12.11,15.26
90918,60465,20240320,6455,27,2,1,58.0,0.1448,49.6,20.82,20.82,28.78
90919,60466,20240424,6455,39,5,1,68.0,0.0,68.0,22.56,22.56,45.44
90920,60467,20240612,6455,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
90921,60468,20250426,6455,4,3,1,28.0,0.0,28.0,9.97,9.97,18.03
90922,60468,20250426,6455,53,3,1,26.0,0.0,26.0,10.62,10.62,15.38
90923,60469,20251114,6455,46,5,1,95.0,0.2373,72.46,29.37,29.37,43.09
90924,60470,20230406,6456,18,1,1,32.0,0.0,32.0,11.74,11.74,20.26
90925,60470,20230406,6456,30,1,1,58.0,0.0,58.0,21.2,21.2,36.8
90926,60471,20231226,6456,45,5,1,95.0,0.0,95.0,29.45,29.45,65.55
90927,60472,20240220,6456,33,5,1,78.0,0.2085,61.74,24.55,24.55,37.19
90928,60472,20240220,6456,29,5,1,58.0,0.2085,45.91,20.28,20.28,25.63
90929,60473,20241017,6456,16,5,1,32.0,0.0,32.0,11.9,11.9,20.1
90930,60473,20241017,6456,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
90931,60474,20250504,6456,35,5,1,78.0,0.0,78.0,24.89,24.89,53.11
90932,60474,20250504,6456,38,5,3,68.0,0.0,204.0,23.07,69.21,134.79
90933,60475,20230626,6457,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
90934,60476,20230727,6457,1,1,1,28.0,0.0,28.0,10.03,10.03,17.97
90935,60477,20241105,6457,44,1,2,95.0,0.0,190.0,27.97,55.94,134.06
90936,60478,20250502,6457,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
90937,60479,20230326,6458,6,2,1,28.0,0.0,28.0,10.2,10.2,17.8
90938,60480,20240827,6459,44,1,1,95.0,0.1026,85.25,27.97,27.97,57.28
90939,60481,20221118,6460,42,1,1,68.0,0.3722,42.69,23.8,23.8,18.89
90940,60481,20221118,6460,52,1,2,26.0,0.3722,32.65,10.02,20.04,12.61
90941,60482,20230411,6460,25,1,1,58.0,0.0,58.0,21.36,21.36,36.64
90942,60483,20230630,6460,48,1,1,95.0,0.0,95.0,27.9,27.9,67.1
90943,60483,20230630,6460,51,1,1,26.0,0.0,26.0,10.17,10.17,15.83
90944,60483,20230630,6460,57,1,1,36.0,0.0,36.0,12.92,12.92,23.08
90945,60484,20231008,6460,27,2,2,58.0,0.0,116.0,20.82,41.64,74.36
90946,60485,20231116,6460,21,1,2,46.0,0.3643,58.49,16.0,32.0,26.49
90947,60485,20231116,6460,31,1,1,78.0,0.3643,49.59,25.53,25.53,24.06
90948,60486,20231212,6460,49,5,3,26.0,0.0,78.0,10.54,31.62,46.38
90949,60486,20231212,6460,6,5,1,28.0,0.0,28.0,10.2,10.2,17.8
90950,60487,20240129,6460,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
90951,60488,20240423,6460,21,1,1,46.0,0.1392,39.6,16.0,16.0,23.6
90952,60488,20240423,6460,13,1,1,32.0,0.1392,27.54,12.3,12.3,15.24
90953,60489,20241102,6460,13,2,2,32.0,0.0,64.0,12.3,24.6,39.4
90954,60490,20241225,6460,49,1,1,26.0,0.0,26.0,10.54,10.54,15.46
90955,60491,20230115,6461,31,5,2,78.0,0.0,156.0,25.53,51.06,104.94
90956,60491,20230115,6461,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
90957,60492,20230308,6461,16,5,1,32.0,0.0,32.0,11.9,11.9,20.1
90958,60493,20230428,6461,39,5,1,68.0,0.0,68.0,22.56,22.56,45.44
90959,60494,20230308,6462,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
90960,60495,20231205,6462,14,5,2,32.0,0.0,64.0,12.47,24.94,39.06
90961,60495,20231205,6462,22,5,1,46.0,0.0,46.0,15.44,15.44,30.56
90962,60496,20240824,6462,6,5,2,28.0,0.0,56.0,10.2,20.4,35.6
90963,60496,20240824,6462,50,5,1,26.0,0.0,26.0,10.12,10.12,15.88
90964,60497,20251220,6462,18,3,1,32.0,0.0,32.0,11.74,11.74,20.26
90965,60498,20230415,6463,40,5,1,68.0,0.0,68.0,23.47,23.47,44.53
90966,60498,20230415,6463,60,5,1,36.0,0.0,36.0,12.54,12.54,23.46
90967,60499,20241025,6463,25,5,1,58.0,0.0,58.0,21.36,21.36,36.64
90968,60499,20241025,6463,10,5,1,42.0,0.0,42.0,13.38,13.38,28.62
90969,60500,20250214,6463,40,1,1,68.0,0.0,68.0,23.47,23.47,44.53
90970,60501,20230309,6464,45,5,1,95.0,0.2172,74.37,29.45,29.45,44.92
90971,60501,20230309,6464,16,5,1,32.0,0.2172,25.05,11.9,11.9,13.15
90972,60502,20240203,6464,25,5,1,58.0,0.11,51.62,21.36,21.36,30.26
90973,60503,20240328,6464,4,2,2,28.0,0.0,56.0,9.97,19.94,36.06
90974,60504,20241107,6464,4,1,1,28.0,0.3358,18.6,9.97,9.97,8.63
90975,60504,20241107,6464,39,1,1,68.0,0.3358,45.17,22.56,22.56,22.61
90976,60505,20250121,6464,39,5,1,68.0,0.0,68.0,22.56,22.56,45.44
90977,60505,20250121,6464,30,5,1,58.0,0.0,58.0,21.2,21.2,36.8
90978,60506,20221207,6465,25,3,1,58.0,0.1707,48.1,21.36,21.36,26.74
90979,60507,20231203,6465,17,5,1,32.0,0.0,32.0,12.21,12.21,19.79
90980,60507,20231203,6465,17,5,1,32.0,0.0,32.0,12.21,12.21,19.79
90981,60507,20231203,6465,40,5,1,68.0,0.0,68.0,23.47,23.47,44.53
90982,60508,20240419,6465,31,5,1,78.0,0.1922,63.01,25.53,25.53,37.48
90983,60509,20240909,6465,45,1,1,95.0,0.0,95.0,29.45,29.45,65.55
90984,60510,20221119,6466,37,5,1,68.0,0.0,68.0,22.37,22.37,45.63
90985,60510,20221119,6466,27,5,1,58.0,0.0,58.0,20.82,20.82,37.18
90986,60510,20221119,6466,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
90987,60511,20230630,6466,2,5,1,28.0,0.0,28.0,9.75,9.75,18.25
90988,60511,20230630,6466,49,5,1,26.0,0.0,26.0,10.54,10.54,15.46
90989,60512,20230814,6466,9,5,2,42.0,0.0,84.0,12.97,25.94,58.06
90990,60512,20230814,6466,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
90991,60513,20240905,6466,2,5,1,28.0,0.0,28.0,9.75,9.75,18.25
90992,60514,20240924,6468,43,5,1,95.0,0.0,95.0,29.07,29.07,65.93
90993,60515,20250726,6468,16,5,1,32.0,0.0,32.0,11.9,11.9,20.1
90994,60515,20250726,6468,10,5,1,42.0,0.0,42.0,13.38,13.38,28.62
90995,60515,20250726,6468,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
90996,60516,20230419,6469,2,5,1,28.0,0.0,28.0,9.75,9.75,18.25
90997,60517,20231015,6469,43,2,1,95.0,0.0,95.0,29.07,29.07,65.93
90998,60517,20231015,6469,13,2,1,32.0,0.0,32.0,12.3,12.3,19.7
90999,60517,20231015,6469,1,2,1,28.0,0.0,28.0,10.03,10.03,17.97
91000,60518,20231102,6469,27,5,1,58.0,0.3763,36.18,20.82,20.82,15.36
91001,60519,20240924,6469,25,5,1,58.0,0.1672,48.3,21.36,21.36,26.94
91002,60520,20250125,6469,28,5,1,58.0,0.0,58.0,20.09,20.09,37.91
91003,60521,20230614,6470,37,5,1,68.0,0.0,68.0,22.37,22.37,45.63
91004,60522,20230805,6470,18,3,2,32.0,0.2276,49.43,11.74,23.48,25.95
91005,60522,20230805,6470,51,3,1,26.0,0.2276,20.08,10.17,10.17,9.91
91006,60523,20250115,6470,1,2,1,28.0,0.0,28.0,10.03,10.03,17.97
91007,60524,20250822,6470,18,1,1,32.0,0.1976,25.68,11.74,11.74,13.94
91008,60525,20221215,6471,11,5,1,42.0,0.0,42.0,13.28,13.28,28.72
91009,60525,20221215,6471,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
91010,60525,20221215,6471,24,5,1,46.0,0.0,46.0,16.18,16.18,29.82
91011,60526,20230409,6471,1,4,3,28.0,0.1604,70.52,10.03,30.09,40.43
91012,60527,20230529,6471,13,5,3,32.0,0.0,96.0,12.3,36.9,59.1
91013,60527,20230529,6471,12,5,1,42.0,0.0,42.0,13.98,13.98,28.02
91014,60528,20230602,6471,32,1,1,78.0,0.0,78.0,26.05,26.05,51.95
91015,60528,20230602,6471,8,1,2,42.0,0.0,84.0,13.8,27.6,56.4
91016,60529,20240120,6471,10,5,1,42.0,0.0,42.0,13.38,13.38,28.62
91017,60530,20241109,6471,6,5,1,28.0,0.0,28.0,10.2,10.2,17.8
91018,60531,20250223,6471,3,2,2,28.0,0.1404,48.14,10.1,20.2,27.94
91019,60532,20250608,6471,38,4,1,68.0,0.0,68.0,23.07,23.07,44.93
91020,60532,20250608,6471,14,4,1,32.0,0.0,32.0,12.47,12.47,19.53
91021,60533,20230205,6473,50,5,1,26.0,0.0,26.0,10.12,10.12,15.88
91022,60533,20230205,6473,29,5,1,58.0,0.0,58.0,20.28,20.28,37.72
91023,60534,20230321,6473,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
91024,60534,20230321,6473,47,5,1,95.0,0.0,95.0,28.18,28.18,66.82
91025,60535,20230506,6473,1,1,1,28.0,0.1345,24.23,10.03,10.03,14.2
91026,60536,20230616,6473,19,2,1,46.0,0.0,46.0,16.09,16.09,29.91
91027,60537,20230802,6473,40,1,1,68.0,0.0,68.0,23.47,23.47,44.53
91028,60537,20230802,6473,1,1,1,28.0,0.0,28.0,10.03,10.03,17.97
91029,60538,20240701,6473,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
91030,60538,20240701,6473,25,5,1,58.0,0.0,58.0,21.36,21.36,36.64
91031,60539,20221117,6474,49,5,3,26.0,0.0,78.0,10.54,31.62,46.38
91032,60540,20221202,6474,22,1,1,46.0,0.1001,41.4,15.44,15.44,25.96
91033,60541,20230516,6474,17,1,1,32.0,0.0,32.0,12.21,12.21,19.79
91034,60542,20230724,6474,21,5,2,46.0,0.0,92.0,16.0,32.0,60.0
91035,60543,20240123,6474,5,5,1,28.0,0.0,28.0,9.46,9.46,18.54
91036,60543,20240123,6474,41,5,1,68.0,0.0,68.0,22.99,22.99,45.01
91037,60543,20240123,6474,16,5,1,32.0,0.0,32.0,11.9,11.9,20.1
91038,60544,20240317,6474,21,5,1,46.0,0.0,46.0,16.0,16.0,30.0
91039,60545,20240421,6474,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
91040,60545,20240421,6474,17,5,2,32.0,0.0,64.0,12.21,24.42,39.58
91041,60545,20240421,6474,45,5,1,95.0,0.0,95.0,29.45,29.45,65.55
91042,60546,20240613,6474,16,5,1,32.0,0.1601,26.88,11.9,11.9,14.98
91043,60547,20241101,6474,40,1,1,68.0,0.282,48.82,23.47,23.47,25.35
91044,60548,20230210,6475,9,5,1,42.0,0.0,42.0,12.97,12.97,29.03
91045,60549,20230314,6475,55,5,1,36.0,0.0,36.0,13.18,13.18,22.82
91046,60549,20230314,6475,20,5,3,46.0,0.0,138.0,15.82,47.46,90.54
91047,60549,20230314,6475,6,5,1,28.0,0.0,28.0,10.2,10.2,17.8
91048,60550,20221119,6476,37,5,1,68.0,0.3644,43.22,22.37,22.37,20.85
91049,60550,20221119,6476,1,5,1,28.0,0.3644,17.8,10.03,10.03,7.77
91050,60551,20231122,6476,39,5,2,68.0,0.0,136.0,22.56,45.12,90.88
91051,60551,20231122,6476,52,5,1,26.0,0.0,26.0,10.02,10.02,15.98
